Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Bulygina E.","",[No title available],2007,"A Comparative Study of Frontal Bone Morphology of Late Pleistocene Fossil Hominins from the Territory of the Former Soviet Union",,,,"","",,1,,2-s2.0-84867576820
"Bulygina E., Mitteroecker P., Aiello L.","15020199800;6507135382;7006805529;","Ontogeny of facial dimorphism and patterns of individual development within one human population",2006,"American Journal of Physical Anthropology","131","3",,"432","443",,127,"10.1002/ajpa.20317",2-s2.0-33750088128
"Cobb S.N., O'Higgins P.","16745091800;7004722122;","Hominins do not share a common postnatal facial ontogenetic shape trajectory",2004,"Journal of Experimental Zoology Part B: Molecular and Developmental Evolution","302","3",,"302","321",,79,"10.1002/jez.b.21005",2-s2.0-3042761101
"Cobb S.N., O'Higgins P.","16745091800;7004722122;","The ontogeny of sexual dimorphism in the facial skeleton of the African apes",2007,"Journal of Human Evolution","53","2",,"176","190",,44,"10.1016/j.jhevol.2007.03.006",2-s2.0-34447104041
"Coqueugniot H., Hublin J.-J.","6506038058;6602606027;","Endocranial volume and brain growth in immature neandertals",2007,"Periodicum Biologorum","109","4",,"379","385",,18,,2-s2.0-34948894901
"Coqueugniot H., Hublin J.-J.","6506038058;6602606027;","Age-related changes of digital endocranial volume during human ontogeny: Results from an osteological reference collection",2012,"American Journal of Physical Anthropology","147","2",,"312","318",,18,"10.1002/ajpa.21655",2-s2.0-84855767191
"Coqueugniot H., Hublin J.-J., Veillon F., Houët F., Jacob T.","6506038058;6602606027;7003357915;14631868100;7101682824;","Early brain growth in Homo erectus and implications for cognitive ability",2004,"Nature","431","7006",,"299","302",,118,"10.1038/nature02852",2-s2.0-4644304189
"Cunningham D.J.","","The evolution of the eyebrow region of the forehead, with special reference to the excessive supraorbital development in the Neanderthal race",1908,"Trans R Soc Edinb","46",,,"283","311",,6,,2-s2.0-0006229830
"Dean M., Stringer C., Bromage T.","7201596226;7005875885;7004110041;","Age at death of the Neanderthal child from Devil's Tower, Gibraltar and the implications for studies of general growth and development in Neanderthals",1986,"American Journal of Physical Anthropology","70","3",,"301","309",,133,"10.1002/ajpa.1330700305",2-s2.0-0022503084
"DeSilva J.M., Lesnik J.J.","57206141657;14045249200;","Brain size at birth throughout human evolution: A new method for estimating neonatal brain size in hominins",2008,"Journal of Human Evolution","55","6",,"1064","1074",,68,"10.1016/j.jhevol.2008.07.008",2-s2.0-55949120411
"Di Vincenzo F., Churchill S.E., Manzi G.","54890372300;7103207229;7003844476;","The Vindija Neanderthal scapular glenoid fossa: Comparative shape analysis suggests evo-devo changes among Neanderthals",2012,"Journal of Human Evolution","62","2",,"274","285",,14,"10.1016/j.jhevol.2011.11.010",2-s2.0-84856529717
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,2-s2.0-0003489720
"Freidline S.E., Gunz P., Janković I., Harvati K., Hublin J.J.","35321002600;6506472733;11639129200;57203032637;6602606027;","A comprehensive morphometric analysis of the frontal and zygomatic bone of the Zuttiyeh fossil from Israel",2012,"Journal of Human Evolution","62","2",,"225","241",,34,"10.1016/j.jhevol.2011.11.005",2-s2.0-84856532082
"Glantz M.M.","7007022400;","The History of Hominin Occupation of Central Asia in Review",2011,"Vertebrate Paleobiology and Paleoanthropology",,"9789048190935",,"101","112",,15,"10.1007/978-90-481-9094-2_8",2-s2.0-85045694796
"Glantz M., Athreya S., Ritzman T.","7007022400;6603544268;24280046300;","Is central Asia the eastern outpost of the Neandertal range? A reassessment of the Teshik-Tash child",2009,"American Journal of Physical Anthropology","138","1",,"45","61",,18,"10.1002/ajpa.20897",2-s2.0-58149524816
"Glantz M., Viola B., Chikisheva T.","","New hominid remains from Obi-Rakhmat Grotto",2004,"Grot Obi-Rakhmat",,,,"75","91",,13,,2-s2.0-34548804012
"Glantz M., Viola B., Wrinn P., Chikisheva T., Derevianko A., Krivoshapkin A., Islamov U., Suleimanov R., Ritzman T.","7007022400;24176248700;6507827419;23484190700;6701395083;24504230400;24279451700;24340207300;24280046300;","New hominin remains from Uzbekistan",2008,"Journal of Human Evolution","55","2",,"223","237",,34,"10.1016/j.jhevol.2007.12.007",2-s2.0-48349146727
"Good P.","",[No title available],2005,"Permutation, Parametric, and Bootstrap Tests of Hypotheses",,,,"","",,618,,2-s2.0-28444448411
"Green R.E., Krause J., Briggs A.W., Maricic T., Stenzel U., Kircher M., Patterson N., Li H., Zhai W., Fritz M.H.-Y., Hansen N.F., Durand E.Y., Malaspinas A.-S., Jensen J.D., Marques-Bonet T., Alkan C., Prüfer K., Meyer M., Burbano H.A., Good J.M., Schultz R., Aximu-Petri A., Butthof A., Höber B., Höffner B., Siegemund M., Weihmann A., Nusbaum C., Lander E.S., Russ C., Novod N., Affourtit J., Egholm M., Verna C., Rudan P., Brajkovic D., Kucan Ž., Gušic I., Doronichev V.B., Golovanova L.V., Lalueza-Fox C., De La Rasilla M., Fortea J., Rosas A., Schmitz R.W., Johnson P.L.F., Eichler E.E., Falush D., Birney E., Mullikin J.C., Slatkin M., Nielsen R., Kelso J., Lachmann M., Reich D., Pääbo S.","36023707900;8765526800;15065165500;23470216900;21735343500;55644763700;7006515330;12777127000;22735827300;56383469500;7201389828;57196724545;36772368200;8679818600;11140868400;6602505864;21735503800;35311551900;14420828500;9634583700;36173566400;36026482300;36026577500;23469911400;23469796100;36173579800;23471001600;6602346779;16151582900;7006265680;16310681400;8231807900;7003454634;35254533900;35834450700;24490667200;57194487076;36922118500;6507961286;24597157400;57189023258;8242330500;8242330400;7005126537;35238708800;55475386800;7005436796;6602894490;7004802904;6603704418;57203643592;56008936500;7101702542;6603915382;7102313000;7006151134;","A draft sequence of the neandertal genome",2010,"Science","328","5979",,"710","722",,1858,"10.1126/science.1188021",2-s2.0-77952136530
"Gremyatskii M.A.","","Skull of the Neandertal child from Teshik-Tash Cave, Southern Uzbekistan",1949,"Teshik-Tash: Paleolithic Man",,,,"137","182",,15,,2-s2.0-0041911341
"Grine F.E., Gunz P., Betti-Nash L., Neubauer S., Morris A.G.","35431800400;6506472733;36052575100;7102853256;57193896911;","Reconstruction of the late Pleistocene human skull from Hofmeyr, South Africa",2010,"Journal of Human Evolution","59","1",,"1","15",,24,"10.1016/j.jhevol.2010.02.007",2-s2.0-77954214835
"Guatelli-Steinberg D., Reid D.J., Bishop T.A., Larsen C.S.","6603420715;7402154417;36870433700;7202409564;","Anterior tooth growth periods in Neandertals were comparable to those of modern humans",2005,"Proceedings of the National Academy of Sciences of the United States of America","102","40",,"14197","14202",,94,"10.1073/pnas.0503108102",2-s2.0-26444494534
"Guihard-Costa A.-M., Ramirez-Rozzi F.","6701578278;6602722066;","Growth of the human brain and skull slows down at about 2.5 years old [Infléchissement de la croissance crânio-encéphalique chez l'homme actuel vers deux ans et demi]",2004,"Comptes Rendus - Palevol","3","5",,"397","402",,9,"10.1016/j.crpv.2004.03.004",2-s2.0-11244293848
"Gunz P.","6506472733;","Evolutionary Relationships Among Robust and Gracile Australopiths: An ""Evo-devo"" Perspective",2012,"Evolutionary Biology","39","4",,"472","487",,13,"10.1007/s11692-012-9185-4",2-s2.0-84870778754
"Gunz P., Bookstein F.L., Mitteroecker P., Stadlmayr A., Seidler H., Weber G.W.","6506472733;7004606384;6507135382;26536780900;7004117563;7402213147;","Early modern human diversity suggests subdivided population structure and a complex out-of-Africa scenario",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","15",,"6094","6098",,140,"10.1073/pnas.0808160106",2-s2.0-65549154351
"Gunz P., Harvati K.","6506472733;57203032637;","The Neanderthal ""chignon"": Variation, integration, and homology",2007,"Journal of Human Evolution","52","3",,"262","274",,105,"10.1016/j.jhevol.2006.08.010",2-s2.0-33846913250
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,2-s2.0-18944380089
"Gunz P., Mitteroecker P., Neubauer S., Weber G.W., Bookstein F.L.","6506472733;6507135382;7102853256;7402213147;7004606384;","Principles for the virtual reconstruction of hominin crania",2009,"Journal of Human Evolution","57","1",,"48","62",,204,"10.1016/j.jhevol.2009.04.004",2-s2.0-67649976615
"Gunz P., Neubauer S., Golovanova L., Doronichev V., Maureille B., Hublin J.-J.","6506472733;7102853256;24597157400;6507961286;6602946587;6602606027;","A uniquely modern human pattern of endocranial development. Insights from a new cranial reconstruction of the Neandertal newborn from Mezmaiskaya",2012,"Journal of Human Evolution","62","2",,"300","313",,88,"10.1016/j.jhevol.2011.11.013",2-s2.0-84856549547
"Gunz P., Neubauer S., Maureille B., Hublin J.-J.","6506472733;7102853256;6602946587;6602606027;","Brain development after birth differs between Neanderthals and modern humans",2010,"Current Biology","20","21",,"R921","R922",,146,"10.1016/j.cub.2010.10.018",2-s2.0-78149327133
"Gunz P., Neubauer S., Maureille B., Hublin J.J.","","Virtual reconstruction of the Le Moustier 2 newborn skull. Implications for Neandertal ontogeny",2011,"Paleo","22",,,"155","172",,16,,2-s2.0-84856538819
"Harvati K.","57203032637;","Into Eurasia: A geometric morphometric re-assessment of the Upper Cave (Zhoukoudian) specimens",2009,"Journal of Human Evolution","57","6",,"751","762",,34,"10.1016/j.jhevol.2009.07.008",2-s2.0-70449716896
"Harvati K., Gunz P., Grigorescu D.","57203032637;6506472733;6603519979;","Cioclovina (Romania): affinities of an early modern European",2007,"Journal of Human Evolution","53","6",,"732","746",,59,"10.1016/j.jhevol.2007.09.009",2-s2.0-36549048374
"Harvati K., Hublin J.-J., Gunz P.","57203032637;6602606027;6506472733;","Evolution of middle-late Pleistocene human cranio-facial form: A 3-D approach",2010,"Journal of Human Evolution","59","5",,"445","464",,54,"10.1016/j.jhevol.2010.06.005",2-s2.0-77958177900
"Hublin J.J.","6602606027;","The origin of Neandertals",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","38",,"16022","16027",,254,"10.1073/pnas.0904119106",2-s2.0-70349482681
"Hublin J.-J., Coqueugniot H.","6602606027;6506038058;","Absolute or proportional brain size: That is the question. A reply to Leigh's (2006) comments",2006,"Journal of Human Evolution","50","1",,"109","113",,33,"10.1016/j.jhevol.2005.08.009",2-s2.0-30544437474
"Hublin J.-J., Weston D., Gunz P., Richards M., Roebroeks W., Glimmerveen J., Anthonis L.","6602606027;9274676100;6506472733;55953686600;6602241117;8941241200;35572685800;","Out of the North Sea: the Zeeland Ridges Neandertal",2009,"Journal of Human Evolution","57","6",,"777","785",,43,"10.1016/j.jhevol.2009.09.001",2-s2.0-70449720531
"Humphrey L.T.","12544863500;","Growth patterns in the modern human skeleton",1998,"American Journal of Physical Anthropology","105","1",,"57","72",,146,"10.1002/(SICI)1096-8644(199801)105:1<57::AID-AJPA6>3.0.CO;2-A",2-s2.0-0031938659
"Jelinek J.","","Neanderthal man and Homo sapiens in Central and Eastern Europe",1969,"Current Anthropology","10","5",,"475","503",,37,,2-s2.0-0001465111
"Kharitonov V.","","Age status of the Neanderthal child from Teshik-Tash in relation to its position within the Neanderthal clade",2009,"International Conference ""man and Its Social and Biological Environment.""",,,,"10","19",,1,,2-s2.0-84867581267
"Krause J., Fu Q., Good J.M., Viola B., Shunkov M.V., Derevianko A.P., Pääbo S.","8765526800;55082636100;9634583700;24176248700;18042631700;6701395083;7006151134;","The complete mitochondrial DNA genome of an unknown hominin from southern Siberia",2010,"Nature","464","7290",,"894","897",,415,"10.1038/nature08976",2-s2.0-77950820147
"Krause J., Orlando L., Serre D., Viola B., Prüfer K., Richards M.P., Hublin J.-J., Hänni C., Derevianko A.P., Pääbo S.","8765526800;7006472586;8835518600;24176248700;21735503800;55953686600;6602606027;7003683260;6701395083;7006151134;","Neanderthals in central Asia and Siberia",2007,"Nature","449","7164",,"902","904",,207,"10.1038/nature06193",2-s2.0-35348938439
"Krovitz G.E.","","Shape and growth differences between Neandertals and modern humans: Grounds for a species-level distinction?",2003,"Patterns of Growth and Development in the Genus Homo",,,,"320","342",,28,,2-s2.0-3042858002
"Lahr M.M., Wright R.V.S.","6603894491;57198587241;","The question of robusticity and the relationship between cranial size and shape in Homo sapiens",1996,"Journal of Human Evolution","31","2",,"157","191",,93,"10.1006/jhev.1996.0056",2-s2.0-0030449383
"Leigh S.R.","7004384016;","Brain Size Growth and Life History in Human Evolution",2012,"Evolutionary Biology","39","4",,"587","599",,24,"10.1007/s11692-012-9168-5",2-s2.0-84867576690
"Lieberman D.E., Carlo J., Ponce de León M., Zollikofer C.P.E.","7202460412;16308705200;7004048915;7006560849;","A geometric morphometric analysis of heterochrony in the cranium of chimpanzees and bonobos",2007,"Journal of Human Evolution","52","6",,"647","662",,71,"10.1016/j.jhevol.2006.12.005",2-s2.0-34248597363
"Macchiarelli R., Bondioli L., Debénath A., Mazurier A., Tournepiche J.-F., Birch W., Dean M.C.","6701717392;56013040100;6603070223;15725533700;6505766948;15724592300;7201596226;","How Neanderthal molar teeth grew",2006,"Nature","444","7120",,"748","751",,178,"10.1038/nature05314",2-s2.0-33845660692
"Mardia K.V., Bookstein F.L., Moreton I.J.","7004094586;7004606384;8245052500;","Statistical assessment of bilateral symmetry of shapes",2000,"Biometrika","87","2",,"285","300",,237,"10.1093/biomet/87.2.285",2-s2.0-0001059927
"McCown T.D., Keith A.","",[No title available],1939,"The Stone Age of Mount Carmel","2",,,"","",,376,,2-s2.0-0003997675
"McNulty K.P., Frost S.R., Strait D.S.","7004717904;7102366517;6602753762;","Examining affinities of the Taung child by developmental simulation",2006,"Journal of Human Evolution","51","3",,"274","296",,57,"10.1016/j.jhevol.2006.04.005",2-s2.0-33747081963
"Minugh-Purvis N.","","Patterns of craniofacial growth and development in upper Pleistocene hominids",1988,"Patterns of Craniofacial Growth and Development in Upper Pleistocene Hominids",,,,"","",,40,,2-s2.0-0003664091
"Mitteroecker P., Bookstein F.","6507135382;7004606384;","The conceptual and statistical relationship between modularity and morphological integration",2007,"Systematic Biology","56","5",,"818","836",,159,"10.1080/10635150701648029",2-s2.0-38449110544
"Mitteroecker P., Bookstein F.","6507135382;7004606384;","The evolutionary role of modularity and integration in the hominoid cranium",2008,"Evolution","62","4",,"943","958",,176,"10.1111/j.1558-5646.2008.00321.x",2-s2.0-41749124131
"Mitteroecker P., Bookstein F.","6507135382;7004606384;","The ontogenetic trajectory of the phenotypic covariance matrix, with examples from craniofacial shape in rats and humans",2009,"Evolution","63","3",,"727","737",,72,"10.1111/j.1558-5646.2008.00587.x",2-s2.0-60849096951
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,573,"10.1007/s11692-009-9055-x",2-s2.0-69449097227
"Mitteroecker P., Gunz P., Bernhard M., Schaefer K., Bookstein F.L.","6507135382;6506472733;7102559696;7201525302;7004606384;","Comparison of cranial ontogenetic trajectories among great apes and humans",2004,"Journal of Human Evolution","46","6",,"679","698",,322,"10.1016/j.jhevol.2004.03.006",2-s2.0-3042717174
"Mitteroecker P., Gunz P., Bookstein F.L.","6507135382;6506472733;7004606384;","Heterochrony and geometric morphometrics: A comparison of cranial growth in Pan paniscus versus Pan troglodytes",2005,"Evolution and Development","7","3",,"244","258",,154,"10.1111/j.1525-142X.2005.05027.x",2-s2.0-18944393442
"Mitteroecker P., Gunz P., Neubauer S., Müller G.","6507135382;6506472733;7102853256;57209921744;","How to Explore Morphological Integration in Human Evolution and Development?",2012,"Evolutionary Biology","39","4",,"536","553",,46,"10.1007/s11692-012-9178-3",2-s2.0-84870849567
"Mitteroecker P., Gunz P., Weber G.W., Bookstein F.L.","6507135382;6506472733;7402213147;7004606384;","Regional dissociated heterochrony in multivariate analysis",2004,"Annals of Anatomy","186","5-6",,"463","470",,41,"10.1016/S0940-9602(04)80085-2",2-s2.0-11244313016
"Neubauer S., Gunz P., Hublin J.-J.","7102853256;6506472733;6602606027;","The pattern of endocranial ontogenetic shape changes in humans",2009,"Journal of Anatomy","215","3",,"240","255",,109,"10.1111/j.1469-7580.2009.01106.x",2-s2.0-69249217996
"Neubauer S., Gunz P., Hublin J.-J.","7102853256;6506472733;6602606027;","Endocranial shape changes during growth in chimpanzees and humans: A morphometric analysis of unique and shared aspects",2010,"Journal of Human Evolution","59","5",,"555","566",,104,"10.1016/j.jhevol.2010.06.011",2-s2.0-77958177712
"Neubauer S., Gunz P., Schwarz U., Hublin J.-J., Boesch C.","7102853256;6506472733;54394136100;6602606027;26642873000;","Brief communication: Endocranial volumes in an ontogenetic sample of chimpanzees from the taï forest national park, ivory coast",2012,"American Journal of Physical Anthropology","147","2",,"319","325",,23,"10.1002/ajpa.21641",2-s2.0-84855795747
"Neubauer S., Gunz P., Weber G.W., Hublin J.-J.","7102853256;6506472733;56370482200;6602606027;","Endocranial volume of Australopithecus africanus: New CT-based estimates and the effects of missing data and small sample size",2012,"Journal of Human Evolution","62","4",,"498","510",,41,"10.1016/j.jhevol.2012.01.005",2-s2.0-84859159890
"Neubauer S., Hublin J.-J.","7102853256;6602606027;","The Evolution of Human Brain Development",2012,"Evolutionary Biology","39","4",,"568","586",,37,"10.1007/s11692-011-9156-1",2-s2.0-84859155458
"Okladnikov A.P.","","Investigations of the Mousterian site and the Neanderthal burial at the Teshik-Tash grotto, South Uzbekistan (Central Asia)",1949,"Teshik Tash: Paleolithic Man",,,,"7","85",,2,,2-s2.0-84867573844
"Mellars P., Boyle K., Bar-Yosef O., Stringer C.","","Rethinking the human revolution: Eurasian and African perspectives",2007,"Rethinking the Human Revolution: New Behavioural and Biological Perspectives on the Origin and Dispersal of Modern Humans",,,,"","",,122,,2-s2.0-42949088845
