Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Kovács Z.E., Berthon R., Van Neer W., Cucchi T.","","What is inside the pits? Micro- and macrofaunal investigations at Chalcolithic and Early Bronze Age Ovçular Tepesi (Nakhchivan, Azerbaijan)",0000,"Archaeozoology of the Near East X: Proceedings of the Tenth International Symposium on the Archaeozoology of Southwestern Asia and adjacent areas",,,,"","",,1,,2-s2.0-84875075489
"Kryštufek B., Vohralík V.","",[No title available],2001,"Mammals of Turkey and Cyprus",,,,"","",,214,,2-s2.0-0004228388
"Kryštufek B., Vohralík V.","",[No title available],2005,"Mammals of Turkey and Cyprus. Rodentia I: Sciuridae, Dipodidae, Gliridae, Arvicolinae",,,,"","",,13,,2-s2.0-34248634325
"Kryštufek B., Vohralík V.","",[No title available],2001,"Mammals of Turkey and Cyprus",,,,"","",,214,,2-s2.0-0004228388
"Lidicker W.Z.","","Ecological observations on a feral house mouse population declining to extinction",1966,"Ecological Monographs","36","1",,"27","50",,106,,2-s2.0-0002006451
"Lombard P., Chataigner C.","","Le Néolithique et le Chalcolithique en Transcaucasie: l'exemple des bassins de la Kura et de l'Araxe",2004,"Aux marges des grands foyers du Néolthique. Périphéries débitrices ou créatrices?",,,,"61","84",,4,,2-s2.0-84875069542
"Marro C., Bakhshaliyev V., Ashurov S.","","Excavations at Ovcular Tepesi (Nakhchivan, Azerbaijan). First Preliminary Report: The 2006-2008 Seasons",2009,"Anatolia Antiqua","17",,,"31","87",,13,,2-s2.0-80052300047
"Marro C., Bakhshaliyev V., Ashurov S.","","Excavations at Ovcular Tepesi (Nakhchivan, Azerbaijan): Second preliminary report: The 2009- 2010 seasons",2011,"Anatolia Antiqua","19",,,"53","100",,18,,2-s2.0-84875079164
"Mezhzherin S.V., Kotenkova E.V., Mikhailenkomoldova A.G.","7005115077;57208344408;6504672642;","The House mice, Mus musculus s. l., hybrid zone of Transcaucasus",1998,"Zeitschrift fur Saugetierkunde","63","3",,"154","168",,18,,2-s2.0-0031809639
"Milishnikov A.N., Lavrenchenko L.A., Lebedev V.S.","6701543958;6601961194;57208873234;","Origin of the house mice (superspecies complex Mus musculus sensu lato) from the Transcaucasia Region: A new look at dispersal routes and evolution",2004,"Russian Journal of Genetics","40","9",,"1011","1026",,12,"10.1023/B:RUGE.0000041381.47924.f3",2-s2.0-4544376819
"Mitteroecker P., Bookstein F.","6507135382;7004606384;","Linear Discrimination, Ordination, and the Visualization of Selection Gradients in Modern Morphometrics",2011,"Evolutionary Biology","38","1",,"100","114",,258,"10.1007/s11692-011-9109-8",2-s2.0-79952312407
"Molur S., Srinivasulu C., Srinivasulu B., Walker S., Nameer P.O., Ravikumar L.","",[No title available],2005,"Status of South Asian non-volant small mammals: Conservation Assessment and Management Plan (C.A.M.P.) workshop report",,,,"","",,1,,2-s2.0-84875082377
"MORRIS P.","7402150799;","A review of mammalian age determination methods",1972,"Mammal Review","2","3",,"69","104",,245,"10.1111/j.1365-2907.1972.tb00160.x",2-s2.0-84981426964
"Niethammer J., Krapp F.","",[No title available],1978,"Handbuch der Säugetiere Europas",,,,"","",,226,,2-s2.0-0004135242
"O'Connor T.P.","","Bones from 46-54 Fishergate",1991,"Bones from 46-54 Fishergate",,,,"","",,24,,2-s2.0-0005120518
"Orsini P., Bonhomme F., Britton-Davidian J., Croset H., Gerasimov S., Thaler L.","","Le complexe d'espèces du genre Mus en Europe Centrale et Orientale. II. Critères d'identification, répartition et caractéristiques écologiques",1983,"Zeitschrift für Säugetierkunde","48",,,"86","95",,72,,2-s2.0-0002699061
"Orth A., Auffray J.-C., Bonhomme F.","7005627394;7007054202;7005744319;","Two deeply divergent mitochondrial clades in the wild mouse Mus macedonicus reveal multiple glacial refuges south of Caucasus",2002,"Heredity","89","5",,"353","357",,23,"10.1038/sj.hdy.6800147",2-s2.0-0036856505
"Orth A., Lyapunova E., Kandaurov A., Boissinot S., Boursot P., Vorontsov N., Bonhomme F.","7005627394;6603692176;6507848785;6602432565;7004307542;16493757200;7005744319;","Polytypic species Mus musculus in Transcaucasia [L'ESPECE POLYTYPIQUE MUS MUSCULUS EN TRANSCAUCASIE]",1996,"Comptes Rendus de l'Academie des Sciences - Serie III","319","5",,"435","441",,38,,2-s2.0-0030147310
"PRAGER E.M., SAGE R.D., GYLLENSTEN U., THOMAS W.K., HÜBNER R., JONES C.S., NOBLE L., SEARLE J.B., WILSON A.C.","7004775862;7102039910;7004953409;7402304747;36874593700;7408262877;7005553923;7102976955;7404869644;","Mitochondrial DNA sequence diversity and the colonization of Scandinavia by house mice from East Holstein",1993,"Biological Journal of the Linnean Society","50","2",,"85","122",,114,"10.1111/j.1095-8312.1993.tb00920.x",2-s2.0-0027136495
"Rajabi-Maham H., Orth A., Bonhomme F.","36560099700;7005627394;7005744319;","Phylogeography and postglacial expansion of Mus musculus domesticus inferred from mitochondrial DNA coalescent, from Iran to Europe",2008,"Molecular Ecology","17","2",,"627","641",,90,"10.1111/j.1365-294X.2007.03601.x",2-s2.0-38149012877
"Ripley B.D.","",[No title available],1996,"Pattern Recognition and Neural Networks",,,,"","",,590,,2-s2.0-0003480124
"Rohlf F.J.","","TPSRW: Thin-Plate Spline Relative Warp. State University of New York at Stony Brook",1993,"TPSRW: Thin-plate Spline Relative Warp Analysis",,,,"","",,68,,2-s2.0-0003431276
"Rohlf F.J.","","TpsDig 2 – Thin Plate Spline Digitizer, Ecology and Evolution",2004,"TpsDig-Thin Plate Spline Digitizer, Version 1.40",,,,"","",,63,,2-s2.0-34347381734
"Saitou N., Nei M.","7005896538;7102222781;","The neighbor-joining method: a new method for reconstructing phylogenetic trees.",1987,"Molecular biology and evolution","4","4",,"406","425",,43533,,2-s2.0-0023375195
"Searle J.B., Jamieson P.M., Gündüz I., Stevens M.I., Jones E.P., Gemmill C.E.C., King C.M.","7102976955;25936352600;8519644700;13606264200;14521302000;6701584560;7401525272;","The diverse origins of New Zealand house mice",2009,"Proceedings of the Royal Society B: Biological Sciences","276","1655",,"209","217",,52,"10.1098/rspb.2008.0959",2-s2.0-58149234151
"Searle J.B., Jones C.S., Gündüz I., Scascitelli M., Jones E.P., Herman J.S., Rambau R.V., Noble L.R., Berry R.J., Giménez M.D., Jóhannesdóttir F.","7102976955;7408262877;8519644700;6508142421;14521302000;8222147100;6603655781;7005553923;57201002535;7102141118;25936327800;","Of mice and (Viking?) men: Phylogeography of British and Irish house mice",2009,"Proceedings of the Royal Society B: Biological Sciences","276","1655",,"201","207",,68,"10.1098/rspb.2008.0958",2-s2.0-58149260341
"Shabani M., Darvish J., Mashkour M., Ghasemzadeh F., Mirshamsi O.","","Contemporary and sub-fossil house mice (Mus musculus Linnaeus, 1758) (Rodentia: Muridae) from Iran",2010,"Iranian Journal of Animal Biosystematics","6","2",,"45","54",,5,,2-s2.0-84866312733
"Siahsarvie R., Auffray J.-C., Darvish J., Rajabi-Maham H., Yu H.-T., Agret S., Bonhomme F., Claude J.","14424245100;7007054202;8978211900;36560099700;37062809900;54942433700;7005744319;7102687004;","Patterns of morphological evolution in the mandible of the house mouse Mus musculus (Rodentia: Muridae)",2012,"Biological Journal of the Linnean Society","105","3",,"635","647",,27,"10.1111/j.1095-8312.2011.01821.x",2-s2.0-84856450974
"Thioulouse J., Chessel D., Dolédec S., Olivier J.-M.","7004052362;6701320483;6701413555;7103215287;","ADE-4: A multivariate analysis and graphical display software",1997,"Statistics and Computing","7","1",,"75","83",,1342,"10.1023/A:1018513530268",2-s2.0-0001878986
"Willcox G., Buxo R., Herveux L.","6701325175;6508122120;24173143600;","Late Pleistocene and early Holocene climate and the beginnings of cultivation in northern Syria",2009,"Holocene","19","1",,"151","158",,77,"10.1177/0959683608098961",2-s2.0-68049129846
"Willcox G., Fornite S., Herveux L.","6701325175;6507335002;24173143600;","Early Holocene cultivation before domestication in northern Syria",2008,"Vegetation History and Archaeobotany","17","3",,"313","325",,163,"10.1007/s00334-007-0121-y",2-s2.0-43149112530
